source,target
metropolitanh,mrcfabbri
RobCacciatore,stefanomicelli
LiveUru,ProgettoRENA
LiveUru,dgiluz
lorenzobenussi,FLuccisano
RobertaCalle,chrisiaio
bia_hvid,larobbi
bia_hvid,damienlanfrey
bia_hvid,ProgettoRENA
CampaniaStartUp,Ale_Nigro
CampaniaStartUp,ProgettoRENA
micpet1977,gpcolletti
lidiamarongiu,gpcolletti
lidiamarongiu,dgiluz
letiziapian,OOPgiovani
letiziapian,letiziapian
letiziapian,IrecoopER
MaxDelFerraro,funkylotito
MaxDelFerraro,ProgettoRENA
MaxDelFerraro,dgiluz
MariPanattoni,socialPA_RM
Ffoodinstitute,RitaBartolomei
Ffoodinstitute,FraMazzocchi
Toro_Seduto_,franleu
Toro_Seduto_,FLuccisano
MaxDelFerraro,Innovandiamo
MaxDelFerraro,ChiaraPeggy
ValComm,ProgettoRENA
ProgettoRENA,mariella_stella
ProgettoRENA,ProgettoRENA
indugiare,ChiaraPeggy
34fuso,ProgettoRENA
34fuso,BolloAlessandro
LorenziTania,FraMazzocchi
ProgettoRENA,dgiluz
AleBezzi,stefanomicelli
AleBezzi,elleucio
AleBezzi,fablabfirenze
ProgettoRENA,luca_biancucci
ProgettoRENA,ProgettoRENA
ArtOfDecisions,PierG
violamargiotta,TorinoAnni10
violamargiotta,chrisiaio
RobCacciatore,ProgettoRENA
RobCacciatore,FLuccisano
Rimassasonoio,ProgettoRENA
catencina,startsaturdays
lorenzobenussi,napo
lorenzobenussi,dskutz
AleBezzi,YouCanGroup
AleBezzi,BolloAlessandro
lajeje13,f_galtieri
vmontalto,TorinoAnni10
vmontalto,HansCaron
vmontalto,stephanfaris
vmontalto,giomarsi
vmontalto,vmontalto
bobpersio,RobCacciatore
bobpersio,stefanomicelli
violamargiotta,ValComm
violamargiotta,lorenzobenussi
violamargiotta,napo
B_lab,Ale_Nigro
B_lab,ProgettoRENA
napo,bia_hvid
napo,napo
mamacaluda,BolloAlessandro
erstartup,BAMstracult
CinziaFiori1,ProgettoRENA
ProgettoRENA,giusate
ProgettoRENA,batty82
ProgettoRENA,dimarconicola
EmilianoFarina,ProgettoRENA
EmilianoFarina,matteolepore
RobCacciatore,REStartSocial
RobCacciatore,ChiaraPeggy
EmilBanca,FLuccisano
demichelisf,ProgettoRENA
demichelisf,FLuccisano
f_galtieri,cieffe27
f_galtieri,ChiaraPeggy
ornelladesancti,TorinoAnni10
ornelladesancti,BolloAlessandro
adagio84,alessiobau
ZazzaNM,LucaCominassi
ZazzaNM,ZazzaNM
ArielsM87,aperdichizzi
ArielsM87,ProgettoRENA
f_galtieri,RanghioFrance
nico_stac,vignolimatteo
nico_stac,ProgettoRENA
galeazzi62,Giank_Russo
galeazzi62,meedabyte
f_galtieri,robertore62
f_galtieri,damienlanfrey
f_galtieri,ProgettoRENA
ArielsM87,ivanapais
ProgettoRENA,HUBFirenze
ProgettoRENA,MarcoTognetti1
sigfreedo,totididio
sigfreedo,ZazzaNM
sigfreedo,sigfreedo
sigfreedo,wepushsocial
massimosanti,FBrudaglio
massimosanti,dgiluz
massimosanti,ProgettoRENA
Emblema_,FLuccisano
FLuccisano,EmilBanca
FLuccisano,FLuccisano
MACRODESIGNIT,RobCacciatore
MACRODESIGNIT,stefanomicelli
larobbi,ProgettoRENA
larobbi,damienlanfrey
Giank_Russo,ivanapais
Giank_Russo,ChiaraPeggy
Giank_Russo,egeaonline
Guarene2020,totididio
Guarene2020,wepushsocial
Guarene2020,Labsus1
TorinoAnni10,muuffa
luca_biancucci,AleBezzi
luca_biancucci,arduino
alevaccari,PierG
alevaccari,dgiluz
EmilBanca,meedabyte
coderdojobo,larobbi
coderdojobo,coderdojobo
paesaggiabruzzo,FLuccisano
alevaccari,beavillari
alevaccari,ProgettoRENA
alevaccari,chrisiaio
alevaccari,f_galtieri
alevaccari,ProgettoRENA
alevaccari,domenicoros
alevaccari,ADelliNoci
AleBezzi,danieltarozzi
AleBezzi,AttivaFirenze
ChiaraBrughera,michiamofede
ChiaraBrughera,AlessandroBollo
ChiaraBrughera,CultPopSocCoop
f_galtieri,enzolefevre
f_galtieri,ProgettoRENA
TorinoAnni10,ProgettoRENA
TorinoAnni10,damienlanfrey
bobpersio,antoniolazzari
clarainbeta,ProgettoRENA
clarainbeta,dgiluz
totididio,aborruso
totididio,napo
totididio,AmatPalermoSpA
totididio,ComunePalermo
michiamofede,ZazzaNM
EmilBanca,stefanomicelli
f_galtieri,lajeje13
f_galtieri,ProgettoRENA
ffedericabander,_Aloisi
Societing_SC,napo
agaddone,Ale_Nigro
agaddone,ProgettoRENA
ValeriaAdani,ProgettoRENA
napo,EmilBanca
indugiare,michiamofede
indugiare,AlessandroBollo
indugiare,CultPopSocCoop
biljaic,chiarabert
ValComm,ProgettoRENA
ValComm,stefanomicelli
BAMstracult,BolloAlessandro
sergiogalasso,Labsus1
sergiogalasso,chrisiaio
PierG,ProgettoRENA
PierG,damienlanfrey
franleu,we4italy
franleu,Guarene2020
cieffe27,lucavecchi72
f_galtieri,we4italy
f_galtieri,mrcfabbri
Andreacritico,2020CityPlus
Andreacritico,ProgettoRENA
spettandoGodot,ChiaraPeggy
ProgettoRENA,Annibaledelia
2020CityPlus,dgiluz
nimeo,ProgettoRENA
nimeo,FLuccisano
TorinoAnni10,alessiobau
TorinoAnni10,damienlanfrey
davidecanavesio,egferro
davidecanavesio,ProgettoRENA
davidecanavesio,FLuccisano
davidecanavesio,FusacchiA
davidecanavesio,davidecanavesio
davidecanavesio,e_martinotti
lucianabisanti,fabriziacalda
lucianabisanti,FusacchiA
napo,ChiaraPeggy
f_galtieri,FLuccisano
isaangiuli,EmilBanca
mamacaluda,chrisiaio
vivaioimprese,vivaio_imprese
AgostinoRiitano,dgiluz
AgostinoRiitano,Sardexnet
nikko801,TorinoAnni10
nico_stac,aperdichizzi
nico_stac,ChiaraPeggy
frarusso,f_galtieri
frarusso,ProgettoRENA
frarusso,FLuccisano
Emblema_,ProgettoRENA
Emblema_,FLuccisano
Emblema_,damienlanfrey
fra217,Liberos2
nimeo,ValeriaAdani
nimeo,ProgettoRENA
nimeo,FLuccisano
larobbi,ChiaraPeggy
larobbi,ProgettoRENA
fiammato,Ffoodinstitute
PuntoDock,RanghioFrance
HUBFirenze,damienlanfrey
HUBFirenze,ottobottoni
f_galtieri,Emiliana_Me
f_galtieri,ProgettoRENA
f_galtieri,_CleaNap
pal_lore,TorinoAnni10
pal_lore,ivanapais
ivanapais,Ale_Nigro
ivanapais,stefanomicelli
ivanapais,ProgettoRENA
ValComm,stefanomicelli
robertore62,ProgettoRENA
robertore62,damienlanfrey
Max1957,ProgettoRENA
enzolefevre,vivaio_imprese
Guarene2020,YouCanGroup
Guarene2020,Chrisiao
Guarene2020,ProgettoRENA
Guarene2020,BolognaTwit
ValComm,TorinoAnni10
enzolefevre,DarioMazzella
enzolefevre,ZazzaNM
enzolefevre,ProgettoRENA
saverio_cuoghi,MicheledAlena
siboc,Andreacritico
siboc,ProgettoRENA
ChiaraBrughera,Becrowdy
ChiaraBrughera,ivanapais
BOTStartup,metiuuitem
AleBezzi,meedabyte
Emiliana_Me,ProgettoRENA
saronnornr,davideagazzi
saronnornr,ProgettoRENA
metiuuitem,FLuccisano
Liberos2,ProgettoRENA
Liberos2,damienlanfrey
e_gola,TorinoAnni10
e_gola,dskutz
e_gola,urukwavu
madeinitalyweb,workingcapital
madeinitalyweb,FLuccisano
SpazioGrisu,mamacaluda
SpazioGrisu,BolloAlessandro
Ale_Nigro,Uber
Ale_Nigro,ivanapais
Ale_Nigro,ProgettoRENA
Becrowdy,BAMstracult
Becrowdy,damienlanfrey
dclfbk,napo
dclfbk,dclfbk
dclfbk,od500
dclfbk,Smartcityexhib
enzolefevre,f_galtieri
enzolefevre,Liberos2
enzolefevre,enricogiova
bia_hvid,svegliamuseo
larobbi,isaangiuli
alevaccari,Societing_SC
alevaccari,chrisiaio
alevaccari,Labsus1
Ravenna2019,mamacaluda
Ravenna2019,Ravenna2019
enzolefevre,CrestaMiriam
